time_s,on_cts_norm,off_cts_norm,cts_norm,off_lsr_pwr_V,on_lsr_pwr_V,off_ref_cts_norm,on_ref_cts_norm,task,cal_no_mfc,cell_flow,seed_laser_t
3784121899.842,2.2379544240505163,2.4036150370156713,-14.90945516686395,0.20225500000000002,0.8295257142857144,4.948273798275786,8.959968344531594,0.0,-0.037109375,11.4941000557,24.4026489258
3784121899.942,1.7436285958693156,2.6001040041601664,-77.08278674617657,0.20577,0.8243714285714285,2.6001040041601664,8.309763313757387,0.0,-0.037109375,11.5074422646,24.4026489258
3784121900.042,0.6943249409812794,0.0,62.48924468831515,0.20455,0.8221114285714286,2.471088267272907,7.634051749558474,0.0,-0.037109375,11.5074422646,24.4026489258
3784121900.142,3.142295294239498,0.0,282.8065764815548,0.197365,0.8191628571428572,7.785683522531691,6.979410716783613,0.0,-0.0396484397352,11.5024401474,24.4006652832
3784121900.242,1.565423749111204,0.0,140.88813742000835,0.19582,0.8180771428571427,0.0,7.876545523879871,0.0,-0.0396484397352,11.5024401474,24.4006652832
3784121900.342,1.9149991594004276,0.0,172.3499243460385,0.19489,0.8196557142857142,13.335964512010618,7.668258778718669,0.0,-0.0396484397352,11.495769043,24.4006652832
3784121900.442,2.2487865431404335,0.0,202.39078888263901,0.19787,0.827847142857143,10.126421232434389,9.640068945389434,0.0,-0.0396484397352,11.495769043,24.4006652832
3784121900.542,1.5380028545500344,2.348299830922412,-72.926727873514,0.201875,0.8328928571428572,2.62013310276162,9.08834317045306,0.0,-0.0396484397352,11.4991045952,24.4006652832
3784121900.642,2.5359959522420077,0.0,228.23963570178068,0.204455,0.8405671428571428,9.79667454899947,8.346344872454253,0.0,-0.0396484397352,11.4991045952,24.4006652832
3784121900.742,1.8607654586176736,0.0,167.4688912755906,0.20419500000000002,0.8462257142857144,7.792612603252117,9.289898575077427,0.0,0.0220703128725,11.5024401474,24.3983154297
3784121900.842,2.1680077111224403,2.3437866216659637,-15.820101948917111,0.204965,0.8490171428571429,7.230808238245458,6.068901173999615,0.0,0.0220703128725,11.5024401474,24.3983154297
3784121900.942,2.3579266069834377,0.0,212.21339462850938,0.20430500000000001,0.8494400000000001,2.603624244948969,8.561270588652258,0.0,0.0220703128725,11.5057732773,24.3983154297
3784121901.042,1.1818786412683688,2.3712415820923836,-107.04266467416133,0.20484,0.8517742857142857,7.257320705679587,7.377849569015315,0.0,0.0220703128725,11.5057732773,24.3983154297
3784121901.142,1.5270662718166406,0.0,137.43596446349764,0.200415,0.8481371428571428,7.209805335255948,6.887612045803716,0.0,0.0220703128725,11.5041067123,24.4019775391
3784121901.242,2.2189480511908046,5.017384933892833,-251.85931944318256,0.199525,0.8444628571428571,12.128856976518533,6.926262291296799,0.0,0.0220703128725,11.5041067123,24.4019775391
3784121901.342,2.055130986602689,0.0,184.961788794242,0.19539499999999999,0.8357071428571429,12.711095327351142,8.02630887038011,0.0,-0.0630859360099,11.4974356079,24.4019775391
3784121901.442,2.4303933937809377,0.0,218.7354054402844,0.19702,0.8259828571428571,2.4786833234186,6.731189437647963,0.0,-0.0630859360099,11.4974356079,24.4019775391
3784121901.542,1.5548904547526134,4.855311711011847,-297.037913063331,0.20116,0.8267357142857142,7.401655161816492,8.979023068205123,0.0,-0.0630859360099,11.5024401474,24.4019775391
3784121901.642,1.713806703603874,0.0,154.24260332434866,0.2027,0.830062857142857,14.806020821009998,8.46508560312898,0.0,-0.0630859360099,11.5024401474,24.4019775391
3784121901.742,1.6981523733464752,0.0,152.83371360118278,0.20206000000000002,0.8350028571428572,2.3998080153587713,8.231106818575416,0.0,-0.0630859360099,11.4991045952,24.3980102539
3784121901.842,0.8615799414106217,0.0,77.54219472695594,0.204315,0.8368514285714286,12.402371037785956,7.174601731634354,0.0,-0.0630859360099,11.4991045952,24.3980102539
3784121901.942,1.1958911842737427,0.0,107.63020658463685,0.204135,0.84197,4.7555640098915735,11.020520934891499,0.0,0.0382812507451,11.4974356079,24.3980102539
3784121902.042,1.8584524532194766,2.4658480051289637,-54.66559967185384,0.20749,0.8470428571428572,2.4658480051289637,8.06992791846799,0.0,0.0382812507451,11.4974356079,24.3980102539
3784121902.142,1.0208524630674243,4.809927475940314,-341.0167511585601,0.20822000000000002,0.8442371428571428,2.311176851252658,8.127364304423223,0.0,0.0382812507451,11.5074422646,24.4019165039
3784121902.242,1.7105777701366802,2.292736610418195,-52.394295625336355,0.20882,0.8395042857142857,5.0110242533573865,5.9377392457751865,0.0,0.0382812507451,11.5074422646,24.4019165039
3784121902.342,1.537459886738457,2.327963497532359,-71.14532497145117,0.20575,0.8394857142857145,2.541683611224075,6.632303223477849,0.0,0.0382812507451,11.5041067123,24.4019165039
3784121902.442,1.8764410304837627,2.3078698361412417,-38.82859250917312,0.20688499999999999,0.8391971428571429,4.8443958101672155,7.170850147711577,0.0,0.0382812507451,11.5041067123,24.4019165039
3784121902.542,1.8738865837486445,2.328939400996786,-40.95475355233275,0.20526,0.8373771428571429,12.317583648033505,6.475111375956881,0.0,0.0451171882451,11.5041067123,24.4019165039
3784121902.642,2.7443626358808095,0.0,246.99263722927284,0.20769500000000002,0.8361285714285714,9.664370841733966,9.046090327784647,0.0,0.0451171882451,11.5041067123,24.4019165039
3784121902.742,1.2020233222761647,0.0,108.18209900485483,0.204335,0.8361799999999998,7.232376387834405,8.012692261170827,0.0,0.0451171882451,11.4974356079,24.3992919922
3784121902.842,2.5698587379480458,0.0,231.2872864153241,0.20536,0.8336828571428571,4.594110350530619,8.409279047190298,0.0,0.0451171882451,11.4974356079,24.3992919922
3784121902.942,1.1926033465369767,0.0,107.33430118832791,0.20555,0.8353371428571429,7.200365051890541,7.871438506040705,0.0,0.0451171882451,11.4941000557,24.3992919922
3784121903.042,1.1983560859580347,0.0,107.85204773622311,0.21062,0.8385142857142859,2.540908628925704,5.449903888205128,0.0,0.0451171882451,11.4941000557,24.3992919922
3784121903.142,2.04765465219338,4.632846884410471,-232.6673008995382,0.20834,0.84138,2.489667878305034,8.99476941038868,0.0,-0.0431640632451,11.495769043,24.4004516602
3784121903.242,1.1988820722051499,0.0,107.89938649846349,0.21196500000000001,0.8434028571428571,2.2007042253521125,7.4381224638159225,0.0,-0.0431640632451,11.495769043,24.4004516602
3784121903.342,1.347232981151928,0.0,121.25096830367352,0.20471499999999998,0.8459785714285715,7.251131024974002,7.727848012719037,0.0,-0.0431640632451,11.495769043,24.4004516602
3784121903.442,2.687660757996603,4.2855918402331366,-143.813797401288,0.220845,0.8475628571428571,4.2855918402331366,8.258710739004796,0.0,-0.0431640632451,11.495769043,24.4004516602
3784121903.542,2.6290674973870405,0.0,236.61607476483366,0.22414499999999998,0.86876,6.736204926697192,7.70683679784645,0.0,-0.0431640632451,11.5007711601,24.4004516602
3784121903.642,1.7936447558239232,2.077015743779338,-25.503388915987326,0.22722,0.8760357142857143,7.0188573300266714,7.663858209512976,0.0,-0.0431640632451,11.5007711601,24.4004516602
3784121903.742,1.6305653162414786,2.1721186845649245,-48.73980314911013,0.23172500000000001,0.8771271428571428,6.487768193103098,8.639969497519639,0.0,0.0419921875,11.5007711601,24.3993835449
3784121903.842,1.9628474239293898,2.088118605136772,-11.27440630866439,0.229015,0.8774414285714284,0.0,7.831076609039822,0.0,0.0419921875,11.5007711601,24.3993835449
3784121903.942,2.4243509604160534,2.2316447221602322,17.3435614430239,0.226385,0.8814442857142858,8.789881868015426,7.601418269570821,0.0,0.0419921875,11.5124443817,24.3993835449
